converged,dr_0,dr_1,dr_2,dr_3,dr_4,dr_5,dr_6,dr_7,dr_max,dz_0,dz_1,dz_2,dz_3,dz_4,dz_5,dz_6,dz_7,dz_max,iters,k,method,phase,pred_elong,pred_sqli,pred_sqlo,pred_squi,pred_squo,pred_tril,pred_triu,rel_change,rmse_8ctrl_m,shot,t
True,-0.3551663487986758,-0.29046399819289004,-0.15139203071594243,-0.06615377486160101,-0.03742992189530714,-0.07651192846835797,-0.17208526134490976,-0.3017763245281162,0.3551663487986758,-0.05918750092387204,-0.19977981205953083,-0.2654707861458546,-0.20859765603388958,-0.04882516711950302,0.0982329546240765,0.1584209504986419,0.09493285549743175,0.2654707861458546,,0,GeneralPprimeFFprime,ramp_up,1.1289054415911892,0.005299667959669842,-0.004327071274583799,0.014029515429369581,-0.01995367458766363,0.04860584414908724,0.0178029451102134,0.0031695970056025468,0.2667610374536772,158597,0.529
True,-0.1801089638291149,-0.13437330445022155,-0.04683208465576172,-0.012515583301318856,0.0026170493049013643,-0.007035739070309077,-0.02663729190826425,-0.12491779986241891,0.1801089638291149,0.011946327053010464,-0.1134402724958436,-0.17746956178154483,-0.12372458573396594,0.0025310551282018423,0.1388001626728239,0.19866358156574138,0.13169751883076403,0.19866358156574138,,1,GeneralPprimeFFprime,ramp_up,1.2782559792201307,-0.010191168984441541,-0.03133062661837714,0.0015481271304734138,-0.03469673492284729,0.09688278500511123,0.06310569139578083,0.004367407892341621,0.16012246700798455,158597,0.758
True,-0.1346198035832753,-0.07059165571511272,0.03276469707489005,0.0008019129708396466,0.002456634299175864,-0.0009752756389977968,-0.0005513429641723633,-0.08102676400599229,0.1346198035832753,-0.011106753442436501,-0.11723752036615454,-0.18533072728238564,-0.1036045345114025,0.007643246557563543,0.1460283607901527,0.2120122868724672,0.12698785153945136,0.2120122868724672,,2,GeneralPprimeFFprime,ramp_up,1.3798802573147115,-0.008655023120023208,-0.06616405148690313,-0.000701218235689418,-0.05059153838882618,0.14849871614953755,0.14724374406352247,0.001355438393147259,0.14669682524159194,158597,0.987
True,-0.10502552168169155,-0.01808534548335894,0.08394804101364373,-0.007023411146116265,-0.017433378997821602,-0.019915667930822778,-0.011260962486267179,-0.06694747895948705,0.10502552168169155,-0.018072137213312134,-0.1280543693333831,-0.2261408962726148,-0.0882212407113333,-0.00945134088397026,0.0794972963114563,0.13351628390759174,0.07448733707802435,0.2261408962726148,,3,GeneralPprimeFFprime,ramp_up,1.516835344999862,-0.023240650671606924,-0.09577895339630386,-0.005699889015923987,-0.09196404232976146,0.25287365024445907,0.2080288633343911,0.0024377523016229957,0.12708004264770514,158597,1.216
True,-0.0733730304215201,-0.05314757460248787,-0.036901092529296964,-0.027715486565516922,-0.024602287533666,-0.02356109418641017,-0.02037064707686853,-0.05723325044010252,0.0733730304215201,-0.00979334414005284,-0.01878021117196449,-0.03742907833383924,-0.01908937606680372,0.028251835331320807,0.03283621108018653,0.03944522040843579,0.02516013556620411,0.03944522040843579,,4,GeneralPprimeFFprime,ramp_up,1.758643734425672,-0.2990064265439719,-0.20064149631823208,-0.04579502368416851,-0.12389546533926493,0.5262613205742834,0.3724877394294244,0.00438124723441392,0.05180298969572534,158597,1.445
True,-0.10994752413540398,-0.07991479235364896,-0.028058314323425204,-0.04332996697612712,-0.04518029253739253,-0.039090373925987576,-0.020627048438838003,-0.07745311143241329,0.10994752413540398,0.020742451958358332,-0.028989276718955348,-0.05891388459742275,-0.0317908550231597,0.0028156666085124016,0.016456797708129134,0.043468265928588656,0.03444484896862032,0.05891388459742275,,5,GeneralPprimeFFprime,ramp_up,1.7673279449825818,-0.2453348306349476,-0.21041938983715297,-0.011343585973591513,-0.12323055642808182,0.46692466440666885,0.312216557462458,0.0075384264164687536,0.07092265732693914,158597,1.674
True,-0.11377891409136609,-0.09937120284503864,-0.07171368598937988,-0.05334875638163239,-0.05231287255800643,-0.04694617741650875,-0.026322164415532923,-0.0801963484514534,0.11377891409136609,0.032563675101846545,0.005989314797417322,-0.008214860276190339,-0.004574280711881928,0.038635277003049806,0.01877269889021782,0.032259706579972236,0.029601328525354798,0.038635277003049806,,8,GeneralPprimeFFprime,flat_top,1.79203455866976,-0.2757651072191719,-0.22130448137953554,-0.07173314902605764,-0.10946922315120808,0.42146201771046476,0.22339236907634197,0.0015881310796200543,0.07731494813357158,158597,2.361
False,,,,,,,,,,,,,,,,,,,,13,timeout,flat_top,,,,,,,,,,158597,3.5060000000000002
False,,,,,,,,,,,,,,,,,,,,18,timeout,flat_top,,,,,,,,,,158597,4.651
False,,,,,,,,,,,,,,,,,,,,23,timeout,flat_top,,,,,,,,,,158597,5.796
True,-0.21660448004193267,-0.17945615299916984,-0.10238137245178214,-0.018716809028556103,0.026655887910470355,-0.011200547388551474,-0.035407358772784336,-0.14931365002067132,0.21660448004193267,0.025294996518641755,0.07403066090398619,0.10024509526094039,0.1527841529555038,0.2033061981201172,-0.04959951818605979,-0.029574309723639947,-0.014281985772797268,0.2033061981201172,,28,GeneralPprimeFFprime,flat_top,2.536175407876958,0.04850164020142893,-0.20321391616692647,0.13620213795706387,-0.14003936100660502,0.570864059584035,0.4151142075591212,0.007059101587700823,0.1576083362251316,158597,6.941
False,-0.010112871232751619,-0.03427916221848548,-0.031780219078064054,0.05801150301063718,0.10559425794202149,0.06513791156275062,0.034778062805884025,0.010059427980029678,0.10559425794202149,0.04676591455936441,0.10821452612277976,0.17092197728580616,0.2124207820742165,0.22349795997142796,-0.04970808013864736,-0.024434743407566573,-0.0038354970444391956,0.22349795997142796,,33,GeneralPprimeFFprime,flat_top,2.2008810465873685,0.0913855557123769,-0.21823526723860842,0.1357323968586659,-0.18444952003506943,0.6836827898879135,0.5770319817747446,0.13759401531801924,0.14301433187812304,158597,8.086
True,-0.014063291415951973,-0.04127125354005967,-0.06343803405761728,-0.03500931759548598,-0.0285936942493068,-0.013725640661548244,0.012979806299548313,-0.006119642589309748,0.06343803405761728,0.008269505575299263,0.06444460071369396,0.11054022916768824,0.08168126320411823,0.050823222100734755,0.02626588586353179,0.017779942364334,0.01628444289538955,0.11054022916768824,,42,GeneralPprimeFFprime,ramp_down,1.6839400752932943,-0.304993940568038,-0.20835542149386166,-0.08956603190191842,-0.1650903606886157,0.47865095545986985,0.3944414556850668,0.004962853877500098,0.06645460422316887,158597,10.147
True,-0.022706321763498405,-0.03537177413069026,-0.05592691898345947,-0.030454033581182482,-0.028418318820228716,-0.016959345679285365,0.008365814355409062,-0.013884541168517117,0.05592691898345947,-0.0024473348166793585,0.030619726237455736,0.049626521531051626,0.03150622011859322,0.04053781479597096,0.014701226956048752,0.01598714550726732,0.011805417956128827,0.049626521531051626,,43,GeneralPprimeFFprime,ramp_down,1.6128075402287756,-0.3091290854317297,-0.19825398235614022,-0.09202664819751927,-0.1280111256305738,0.5006705969520138,0.41033077870419954,0.007907837040574068,0.04158332494865485,158597,10.376
True,0.01510521766480144,0.00812094051993828,0.003681707382202193,-0.0032607589311559604,-0.00827049010102554,-0.0008695505841196383,0.016119877697837515,0.015651395134959056,0.016119877697837515,-0.0030226376838982105,0.007600077758736223,0.017713629949972276,0.01194517734539019,0.010291239246726036,-0.002623788393710913,0.004331332628711326,0.0016157353501236038,0.017713629949972276,,44,GeneralPprimeFFprime,ramp_down,1.55424542961925,-0.32247006758911634,-0.16556667827968116,-0.08437696319274623,-0.13515560274637317,0.5866905429971216,0.45863551569260685,0.005635090336800166,0.013918517015261023,158597,10.605
False,0.05474257166955798,0.10153445466490751,0.1759758234024047,0.13141049499612567,0.11721186293294572,0.16094809309417202,0.32575199347073647,0.160899589491315,0.32575199347073647,0.02224915102124214,-0.054151351988467156,-0.10160952906476683,-0.059075735709049726,0.033635541796684265,0.11554187529165999,0.26345418823194267,0.16716589310485974,0.26345418823194267,,45,GeneralPprimeFFprime,ramp_down,1.181019171270041,0.03396649001709223,-0.02892089679790844,0.049788745046413646,-0.03929395736862807,0.1754326073828797,0.2076539958657006,0.010061930124970506,0.21279796880137086,158597,10.834
False,0.06833782502739494,0.2430041533638927,0.5472648969072171,0.41212500485772896,0.376075044116837,0.41083767961118767,0.5439235871067798,0.23333144533298888,0.5472648969072171,-0.016839955002069473,-0.2918826881171354,-0.451378590013512,-0.2643331693540894,-0.08126763775944701,0.15860427796315257,0.3776878610956321,0.23904225515944477,0.451378590013512,,46,GeneralPprimeFFprime,ramp_down,1.0460712262786989,0.01875625962909681,-0.010467029418436597,0.011399125340206201,-0.009139279710912312,0.04868817362744817,0.046189285758127495,0.009941633510084029,0.4722587007459129,158597,11.063
True,0.08521429574709005,0.11604033551015247,0.17805414199829106,0.10244998850656217,0.07244761158035096,0.09109663187517647,0.1345975399017334,0.10627773618201752,0.17805414199829106,0.009429406374692917,-0.06030192086567865,-0.09459814901113062,-0.0839785916676874,-0.03415915518999091,0.023159963997942457,0.03437675436362553,0.02110063842240112,0.09459814901113062,,47,GeneralPprimeFFprime,ramp_down,1.2195349270315465,0.13249433973244198,-0.026110519963873764,0.09341844111590296,-0.0630935668092457,0.23388745964505545,0.28212690581673416,0.006411166168964129,0.12695545480038234,158597,11.292
True,-0.3346815726289969,-0.28378888379744405,-0.17251033782959002,-0.10436372894839652,-0.07320828906734289,-0.10187960748684599,-0.1835116147994995,-0.2913169889382039,0.3346815726289969,-0.01713888552039866,-0.10409858537943878,-0.14493196688003396,-0.09947622290566699,0.0016111144796013832,0.12764654477394016,0.17315088810348112,0.11841829240833585,0.17315088810348112,,0,GeneralPprimeFFprime,ramp_up,1.135661317718535,0.01771409711509813,-0.015350360392520003,-5.1140144754597064e-05,-0.002116439570174459,0.012660913594264493,0.012465445227499896,0.005578406520885117,0.242335487484652,158618,0.525
True,-0.04284907560405582,-0.035752653358557485,-0.02335281372070308,-0.004696925044314959,0.0025916573926723085,0.004598093863551034,0.009209704399108842,-0.02850410156276517,0.04284907560405582,0.030759208649396852,0.021060208689230753,0.014919434005437493,0.02784874211480992,0.06086397171020508,0.08241983011244175,0.09078745825281498,0.07423422686473885,0.09078745825281498,,1,GeneralPprimeFFprime,ramp_up,1.2939716496595146,0.023883139136387448,-0.038096784966017413,0.030890055055134633,-0.03420814337675336,0.13309898213999677,0.13250094422901976,0.005751873254380304,0.06249520966601247,158618,0.75
True,-0.16834862596875277,-0.09773662169374742,0.012532067298889116,0.001239276356183705,0.0026170886547667305,0.00075081852966008,0.018338587974682685,-0.0941176156540049,0.16834862596875277,0.005622647237032652,-0.13790484276413556,-0.22765538302099464,-0.1419192171017527,0.03305645091459164,0.18094013100268092,0.26297024488449094,0.1630941252056325,0.26297024488449094,,2,GeneralPprimeFFprime,ramp_up,1.2923913761835413,-0.003171900036516874,-0.053040367478544084,0.00025821389757778806,-0.06023283639180268,0.12571730869953487,0.09131887453913443,0.007298249710648193,0.18298109144650548,158618,0.975
True,-0.11591146790965334,-0.047736657572915675,0.06530175209045419,0.0031699082658709354,-0.003912199917168735,0.004811324146296592,0.0911227229734517,-0.018434908999270583,0.11591146790965334,0.04254280347377071,-0.125904768646792,-0.22418446193866925,-0.12366420618455254,-0.004744654521346092,0.11461608141706692,0.2671431644175426,0.1582660958217491,0.2671431644175426,,3,GeneralPprimeFFprime,ramp_up,1.4223905122765,-0.004944714473573455,-0.0769346458880246,0.019979464422816964,-0.07690071174671771,0.18915761810099269,0.14823025428140169,0.0013092667922581394,0.16637933678902492,158618,1.2
True,-0.06816883931684492,-0.05155573936206537,-0.01926732063293457,-0.02622347231811073,-0.024483986082619147,-0.020624728564967443,-0.008977782815498214,-0.04617189070482297,0.06816883931684492,0.011332103051245213,-0.013405753688029709,-0.026366900667165738,-0.005549946437636899,0.011888005770742893,0.024702546213881793,0.04505297454446988,0.031707162931526756,0.04505297454446988,,4,GeneralPprimeFFprime,ramp_up,1.7563862672320476,-0.25557755958498934,-0.19091293010328153,-0.023351496909998323,-0.13234894120915783,0.5204501139068447,0.374375016040477,0.004966256544224031,0.04530725032081663,158618,1.425
True,-0.09484277396521756,-0.0756847531483622,-0.04460074901580802,-0.039177655391299915,-0.03719373476665622,-0.03225196186164192,-0.024086868974287245,-0.06778826588935027,0.09484277396521756,0.023166020121425435,-0.02018876532191549,-0.046146488402829644,-0.03467704168415242,-0.006060186307877302,0.02309095691966845,0.04114783326603644,0.0322900587425311,0.046146488402829644,,5,GeneralPprimeFFprime,ramp_up,1.7568656157591709,-0.29562565939951224,-0.19735202080653044,-0.03872989803660787,-0.11922548045938405,0.5236773953446112,0.3687718041719642,0.003961785664867962,0.0646416998706792,158618,1.6500000000000001
True,-0.08626807828918803,-0.07337063721413273,-0.04425477981567383,-0.04171997868963029,-0.03925294071077734,-0.0377602591342896,-0.034158286934922844,-0.06806708395431071,0.08626807828918803,-0.01260751131922011,-0.0005178362339789966,0.007033278151550193,0.02049588133572572,0.04418471353128561,0.040158375532060475,0.04082140411412083,0.022123132122505274,0.04418471353128561,,6,GeneralPprimeFFprime,flat_top,1.7858198645904646,-0.311385308523381,-0.18090965478973778,-0.0014452398956806673,-0.1260741309795978,0.5340633942429844,0.3314944981514325,0.004866542253904554,0.06288937767750132,158618,1.875
