converged,dr_0,dr_1,dr_2,dr_3,dr_4,dr_5,dr_6,dr_7,dr_max,dz_0,dz_1,dz_2,dz_3,dz_4,dz_5,dz_6,dz_7,dz_max,iters,k,method,phase,pred_elong,pred_sqli,pred_sqlo,pred_squi,pred_squo,pred_tril,pred_triu,rel_change,rmse_8ctrl_m,shot,t
True,-0.33117401132188196,-0.2642317738171709,-0.12032327651977548,-0.030447205071444827,0.0026447558341942123,-0.03735433915767006,-0.1422086477279665,-0.27508134341723167,0.33117401132188196,-0.024011847283691212,-0.16910120731575046,-0.23700237072136998,-0.1729914694814796,-0.005261847283691168,0.15624672776770593,0.21864145479272679,0.14659767116935968,0.23700237072136998,,0,GeneralPprimeFFprime,ramp_up,1.1318337250258534,0.005262794675102361,-0.015755563770021505,-0.00827088701676098,-0.0016045480497277273,0.026902170505324004,0.026868635622592285,0.003981583776524755,0.2502994244146721,157927,0.527
True,-0.16470895213778158,-0.11659320227289971,-0.020763659477233798,-0.008228435552855462,0.002652428384211758,-0.00715681541118629,-0.020470046997070224,-0.11878144279198688,0.16470895213778158,-0.0018496103584766388,-0.11187314675976079,-0.16732913697093854,-0.11194292286121438,-0.0018496103584766388,0.11890833312945037,0.17559255749261138,0.11915388238011859,0.17559255749261138,,1,GeneralPprimeFFprime,ramp_up,1.2559513804316593,0.012518619425597267,-0.046846709300285866,-0.0025805919551216837,-0.02685829753971699,0.059085101451988954,0.05986445359522421,0.006439794953101803,0.14492689819258647,157927,0.754
True,-0.08251637856523919,-0.0024624027535153914,0.08516980006184327,-0.002852190907746577,-0.006849214315106433,-0.004345466042744439,0.0733379487703476,-0.014925175083106978,0.08516980006184327,-0.015059842215850994,-0.13174220281875115,-0.23589175945284413,-0.0815820606076686,0.01897180303931245,0.0864026897091742,0.21932942610656747,0.12047134733315745,0.23589175945284413,,2,GeneralPprimeFFprime,ramp_up,1.4999658976574524,-0.04527006567418896,-0.10981560740269561,-0.01640838719819954,-0.0858638656828808,0.203907370574577,0.1561987961348528,0.0031299300405040814,0.14580445587037852,157927,0.981
True,-0.1069859007508156,-0.05112124146072583,0.016839885711669833,-0.0240075350821376,-0.02384296346505277,-0.017709673724439323,0.04744934977154669,-0.03341835285401684,0.1069859007508156,0.01801482443697755,-0.08510262518520673,-0.16395257432928656,-0.08510517292645758,-0.011611993424594402,0.08202708260035585,0.20980514908354508,0.11844958599620914,0.20980514908354508,,3,GeneralPprimeFFprime,ramp_up,1.5326099468656817,-0.05862757829504349,-0.10392005315389526,-0.01393430802557555,-0.07793657463557942,0.26666454140298035,0.2149783189427124,0.007370693692128423,0.1253852901099762,157927,1.208
True,-0.10748360621641506,-0.0741220509600482,-0.039261150360107466,-0.03842174080420002,-0.03587382423934127,-0.02733473848865109,0.04556464545147576,-0.037920137002018794,0.10748360621641506,0.007797629572451115,-0.04655788197798877,-0.09313362526310753,-0.05896750483152624,0.008682936429977417,0.06837964817598774,0.18316939735639426,0.10145984718546852,0.18316939735639426,,4,GeneralPprimeFFprime,ramp_up,1.5503516964683735,-0.05436474061782028,-0.11877659347366591,-0.029176388570729288,-0.0889124199813646,0.25115952501942557,0.24183886273408592,0.005641319115403125,0.10523096122782424,157927,1.435
True,-0.1211151567915203,-0.09353067017761196,-0.035247635841369584,-0.04975915899057881,-0.049924306949008734,-0.04597203093938251,-0.030389643434284075,-0.08256976864682697,0.1211151567915203,0.01761463140137498,-0.018917609962212645,-0.03572117850302159,-0.014355524853009116,-0.0003039943112526089,0.024359598395594317,0.05730605736816152,0.035183047416999735,0.05730605736816152,,5,GeneralPprimeFFprime,flat_top,1.7659519319840509,-0.24485910294439198,-0.1977134705733913,-0.036026148243425614,-0.11974477711514123,0.4099568029939625,0.26858982441312695,0.002566836643341757,0.07644274553264661,157927,1.6620000000000001
True,-0.09440815612238085,-0.07622017100199807,-0.05313994884490958,0.013719666336230008,0.04878439029131654,0.020041768234398072,0.012295595122924219,-0.06023329110184594,0.09440815612238085,0.014125430956482887,0.05141434068662143,0.061816790177809944,0.08124655489941729,0.07649064064025879,-0.04254318101878918,0.0007558452327247611,0.011276567173863161,0.08124655489941729,,10,GeneralPprimeFFprime,flat_top,2.0493030778516124,-0.023225796826484794,-0.24198709555995554,0.08775317576997105,-0.12299917619276246,0.507851626565059,0.4028324109054298,0.003958213996670959,0.0752903306614776,157927,2.797
False,-0.07796999817327643,-0.05258367142269371,0.021152639389037997,0.13919664000008147,0.19516703379186762,0.12838133805358876,0.04351065264478904,-0.034110378413326536,0.19516703379186762,0.03527876473963265,0.07297063662987141,0.10990300728427271,0.20518477576703836,0.3897690773010254,-0.05415363867223055,-0.06311883480530966,-0.027337124681920177,0.3897690773010254,,15,GeneralPprimeFFprime,flat_top,2.7064223871742934,0.13751432807012479,-0.236259640467324,0.11348513494573073,-0.19277913726559792,0.7825982919427861,0.5543452468261303,0.1769694014034778,0.19577690104666876,157927,3.932
False,-0.10539003691747473,-0.05538670733075923,0.021904587745666504,0.06829809713436541,0.10518159892284995,0.06893169513730779,0.027043533325534552,-0.04929207744913411,0.10539003691747473,-0.03258562833070755,0.005373477001964222,0.004959727195228414,0.008624838679802571,-0.1330321609973908,-0.10851913902552512,-0.04255378795590392,-0.05296865689647312,0.1330321609973908,,20,GeneralPprimeFFprime,flat_top,2.247999662282771,-0.16009437674844815,-0.16019875362002073,0.21088597917784493,-0.05153651469543328,0.6146388235970484,0.2416898233553018,0.25676009174945313,0.09590043290408944,157927,5.067
False,,,,,,,,,,,,,,,,,,,,25,err:IndexError,flat_top,,,,,,,,0.7275171070593848,,157927,6.202
False,-0.44397527199641296,-0.2884665105663511,0.03497703075408931,0.07608264119540431,0.07986004819804782,0.049114998094004214,0.08132721319090996,-0.25443030989091175,0.44397527199641296,0.25649668574333195,-0.02962034333537661,-0.16535295305254827,-0.050947612734409786,0.24065540730953217,0.5030616769272014,0.7357113190620815,0.5653338717002394,0.7357113190620815,,30,GeneralPprimeFFprime,flat_top,1.5527884810996178,0.19364966981189144,-0.2887208933403899,-0.17210973437642607,-0.14321670945521156,-0.2616579959544947,-0.44907849758070173,0.9298532991268248,0.4522088178565488,157927,7.337
True,-0.023593130615724434,-0.04027886103512257,-0.04193451404571524,-0.03373190031523832,-0.03242363703774265,-0.019663002307472643,0.0074931134181734915,-0.008419054034825013,0.04193451404571524,0.03667610053671533,0.04768880851422802,0.07127281908224892,0.05906159270456762,0.042153007537126586,0.020931461960838005,0.020591245615813936,0.022006428447156057,0.07127281908224892,,40,GeneralPprimeFFprime,ramp_down,1.6169685937570086,-0.28783205177729254,-0.23998483977156318,-0.05707298392318168,-0.14231752279802018,0.4015278133122019,0.3065681684563958,0.0036003982159690836,0.05238206975885629,157927,10.288
True,0.04782639511850295,0.03090274443847507,0.008514475822448686,0.009377363793904525,0.006862620248181406,0.011226862441749752,0.02198962636075974,0.04488169994358859,0.04782639511850295,0.02752754222601661,0.015424636914453338,0.016228556209512024,0.01021548617460144,0.010574056953191802,0.003347620802525708,0.0068365759413853144,0.00728381422255997,0.02752754222601661,,41,GeneralPprimeFFprime,ramp_down,1.5181039191038976,-0.3051232879868672,-0.2182026601138512,-0.051042974055544914,-0.1223156628080746,0.49619210770122946,0.3468681575386211,0.005872584695386905,0.030943579207726137,157927,10.515
