converged,dr_0,dr_1,dr_2,dr_3,dr_4,dr_5,dr_6,dr_7,dr_max,dz_0,dz_1,dz_2,dz_3,dz_4,dz_5,dz_6,dz_7,dz_max,iters,k,method,phase,pred_elong,pred_sqli,pred_sqlo,pred_squi,pred_squo,pred_tril,pred_triu,rel_change,rmse_8ctrl_m,shot,t
True,-0.2714278323903181,-0.22252925998870055,-0.0976299285888671,-0.025398569583694464,0.0023893917009756294,-0.028420878020747775,-0.10857756137847918,-0.21980406968910016,0.2714278323903181,0.03521812632679944,-0.10028116564109152,-0.15328748633442568,-0.10564884787018908,0.016468126326799393,0.13962593775878968,0.1874558854612094,0.13884650244995722,0.1874558854612094,,0,GeneralPprimeFFprime,ramp_up,1.12987256811787,0.01412119755972623,-0.018925924113310958,0.012354046206399105,-0.006354893086376139,0.023052379664265828,0.02302271544075616,0.006438793546116418,0.19825029144715334,158889,0.47500000000000003
True,-0.207157985751099,-0.16386774385013458,-0.08494315147399911,-0.01977213712153314,0.002409658213463617,-0.013266267705613899,-0.052110385894775346,-0.16137371957065927,0.207157985751099,0.03359887078404422,-0.057474325093176515,-0.10722201413176813,-0.06521435273215931,0.052348870784044266,0.16873644174125296,0.2161932183178673,0.16226612136888935,0.2161932183178673,,1,GeneralPprimeFFprime,ramp_up,1.1900333462429453,0.0038260472599878077,-0.013310783834370635,0.003400401108376386,-0.011076366544510177,0.055891311496535985,0.05594873451338788,0.0019614062052366456,0.16984403214258767,158889,0.65
True,-0.04343012376211641,-0.018674387764539446,0.011983752250671387,0.0017356613236620966,0.002620581577868153,-0.0026364431809016153,-0.017040896415710494,-0.03904126846645939,0.04343012376211641,-0.014223040733486458,-0.0384008829275676,-0.062012378242020105,-0.04137434011922453,-0.01864912360906601,0.015776078239708613,0.028833422639635176,0.020103480863908618,0.062012378242020105,,2,GeneralPprimeFFprime,ramp_up,1.4788397793571588,-0.04601824911330349,-0.07821982877761366,-0.02632611485395228,-0.08122323068586434,0.2406815668468043,0.1998094373116019,0.0038367234105937064,0.04073764652322741,158889,0.8250000000000001
True,-0.10261573487677644,-0.0497267701715538,0.05069620609283443,0.00650061813013636,0.002640244756425991,-0.0003473395629143283,0.0014888525009155718,-0.0543984008824534,0.10261573487677644,0.036547459627036094,-0.1034894305640024,-0.17625354935364257,-0.09925824767513136,-0.0009525403729639947,0.10584117002854698,0.1598481178187262,0.10262787915417215,0.17625354935364257,,3,GeneralPprimeFFprime,ramp_up,1.4151413361455965,-0.021260950070719542,-0.07340548896599822,-0.0003442804044448332,-0.06266393656851052,0.19183544066248004,0.15200537618330615,0.0021927771558974594,0.12187804031733546,158889,1.0
True,-0.09964883305654615,-0.010607745200603258,0.09028527109045292,0.00014133308195862782,-0.008529471647434672,-0.007600115915662009,0.0314713716506958,-0.043984565380309704,0.09964883305654615,-0.01495817019604151,-0.1381543414849422,-0.24603719882271313,-0.09996456779013174,-0.006450481712818146,0.09523129936372343,0.18041102490264083,0.09992459922085062,0.24603719882271313,,4,GeneralPprimeFFprime,ramp_up,1.4797405220995077,0.0008780636455420954,-0.09805810172994762,-0.0013876953612155293,-0.07238095606322589,0.20814997694689924,0.20304149625262427,0.00481526263137232,0.14262307259255166,158889,1.175
True,-0.07457718417770787,-0.054677681949749424,-0.037410068511962935,-0.029034798809972173,-0.024040581182397824,-0.024053258196500282,-0.02548618602276509,-0.05980689348751733,0.07457718417770787,-0.0089239321649075,-0.019267400935625623,-0.037713595705031744,-0.018111680710070965,0.01807762718526651,0.036679635485714845,0.04470185168082086,0.028911652096322626,0.04470185168082086,,5,GeneralPprimeFFprime,ramp_up,1.770771292483859,-0.31202923835574,-0.20124438380647564,-0.05327897459670479,-0.12481569575660546,0.5279614493746699,0.3751222606865187,0.006349472662051737,0.05348412153298362,158889,1.35
True,-0.09288627852101294,-0.08346400054339398,-0.0701739072799683,-0.04835420532842116,-0.0449986777163629,-0.04250343377969035,-0.036313554201777176,-0.07036964665252876,0.09288627852101294,0.012925377767533108,0.009186024087959155,0.003587180696425052,0.0047099942296754405,0.037311565876007036,0.031900296128547945,0.03371122912330338,0.023233913006385443,0.037311565876007036,,11,GeneralPprimeFFprime,flat_top,1.7656286478345153,-0.32349109141873666,-0.20622939814995744,-0.06689864821227859,-0.10960359670626971,0.4735954962592121,0.22499929481779812,0.0026808739082069136,0.06831099352583699,158889,2.4
False,-0.11992089754045399,-0.13213985766293312,-0.10985400676727286,0.020555070139727682,0.06847363389359207,0.045981763800091446,0.07658019357353751,-0.038126162304342515,0.13213985766293312,0.05316257402300839,0.13610109003261112,0.2112239576403535,0.19845397351746386,0.2603915005922317,0.06208090861989035,0.12208271785688185,0.07996470889287854,0.2603915005922317,,17,GeneralPprimeFFprime,flat_top,2.2913327651305067,0.10094277575846604,-0.1404810632669799,-0.15917069214947333,-0.21401258627864742,0.41656586474435786,0.610911577675348,0.21007903386660232,0.1791504577639533,158889,3.45
False,,,,,,,,,,,,,,,,,,,,23,err:IndexError,flat_top,,,,,,,,0.7615710046189046,,158889,4.5
False,,,,,,,,,,,,,,,,,,,,29,err:IndexError,flat_top,,,,,,,,0.9993359021908346,,158889,5.55
