converged,dr_0,dr_1,dr_2,dr_3,dr_4,dr_5,dr_6,dr_7,dr_max,dz_0,dz_1,dz_2,dz_3,dz_4,dz_5,dz_6,dz_7,dz_max,iters,k,method,phase,pred_elong,pred_sqli,pred_sqlo,pred_squi,pred_squo,pred_tril,pred_triu,rel_change,rmse_8ctrl_m,shot,t
False,-0.3589392395297919,-0.29082947886318333,-0.13910467624664324,-0.03561965073059725,0.00250369540523554,-0.03631860237454232,-0.14001901149749774,-0.2937360068055419,0.3589392395297919,-0.01196663174778223,-0.1626947646197039,-0.23081510397822458,-0.17121094285238858,-0.01238984614610672,0.15042765693685528,0.2121287788623646,0.14541644268157589,0.23081510397822458,,0,GeneralPprimeFFprime,ramp_up,1.1779630486686645,0.015236975315572396,-0.02427872476551016,-0.006797190750087094,0.0007449598248859433,0.03732378357268939,0.03439621837413339,0.0336256783517072,0.2596578622282604,158626,0.497
True,-0.20965539123935617,-0.15346328395191966,-0.052239966392517045,-0.012013075055668399,0.0025820102965714575,-0.017048324234448797,-0.06344771385192871,-0.16505100365503278,0.20965539123935617,-0.02814597096294169,-0.141462715734111,-0.20461218132062342,-0.14953031613024192,-0.009395970962941647,0.12176364923689631,0.17623704547521457,0.11395357905222969,0.20461218132062342,,1,GeneralPprimeFFprime,ramp_up,1.214005561714905,0.014130419384374938,-0.03249594913296934,-0.007918257656934288,-0.008749474384032696,0.05766924392306603,0.056905339958179785,0.0042348904862063745,0.17533303657915633,158626,0.6940000000000001
True,-0.21680545216715652,-0.1546359366765504,-0.032540082931518555,-0.02683921250009269,-0.017652544523069302,-0.027765339323213123,-0.0567985057830811,-0.1571132817835661,0.21680545216715652,-0.00819025281816721,-0.14565338027196556,-0.21607164709137505,-0.1468679498782936,-0.00819025281816721,0.1532797857904834,0.21630781945867794,0.13437962634222245,0.21630781945867794,,2,GeneralPprimeFFprime,ramp_up,1.266527663366593,0.005452680754209537,-0.04710788821791381,0.009929514132112774,-0.0360187081719866,0.09101735861338162,0.05651586492368564,0.0015200631195991536,0.18696160227640088,158626,0.891
True,-0.14452006108350757,-0.06419892033826491,0.03646774291992183,0.001333518299017733,0.0025700622169857468,0.009169825231797102,0.079310917854309,-0.057552341241553506,0.14452006108350757,-0.02084059729240839,-0.1480120308331635,-0.24738372266601127,-0.1470685265833691,-0.002090597292408347,0.1442365246691677,0.2745060695390439,0.1610686389664011,0.2745060695390439,,3,GeneralPprimeFFprime,ramp_up,1.3548910830509446,0.003030290793580526,-0.0778846627654764,-0.00010379848915890115,-0.052706918811822004,0.13862109827092328,0.13628166392021737,0.002153714754911854,0.1814205722889033,158626,1.088
True,-0.09741929588148901,-0.016356580256342568,0.08509388287099329,-0.0052318671198376965,-0.017622840177609067,-0.009399981721122108,0.060714819225509364,-0.032043615717723295,0.09741929588148901,-0.01391539135947828,-0.11202290225485678,-0.19655157799789813,-0.06728935893518939,-0.005293102469295263,0.05726444894238347,0.176649836931967,0.09752604514788288,0.19655157799789813,,4,GeneralPprimeFFprime,ramp_up,1.5703184768251586,-0.03579167553607087,-0.11998348956026089,0.0020972264510007005,-0.10457032945074239,0.3075659329893601,0.25566747520040195,0.004156841904128236,0.12352392622476403,158626,1.285
True,-0.07958334887186291,-0.05434834705669278,-0.010424447059631303,-0.02875589313029958,-0.030444146220567125,-0.026114945574670312,-0.015016098676668754,-0.05917805441051316,0.07958334887186291,-0.007413973286747977,-0.023389459311844163,-0.03515439154151234,-0.008294768743092595,0.01189245656132698,0.02427471921129054,0.04141006890651877,0.02693717187024125,0.04141006890651877,,5,GeneralPprimeFFprime,ramp_up,1.773547560833484,-0.2623444502673739,-0.1943757988080063,-0.007447750459338415,-0.1319126274653651,0.5276586112125322,0.3771121026897601,0.0052539663037456386,0.05078994768583146,158626,1.482
True,-0.09453165643667294,-0.0765127240770469,-0.04756271839141846,-0.04580518515653886,-0.043217821661104106,-0.03754094024787635,-0.018705777213693597,-0.07173721299755487,0.09453165643667294,-0.01624420280568306,-0.00925675923911623,-0.010392842315504636,0.0048085872101062965,0.029820505436509936,0.024866136570158348,0.04409829539413779,0.02765501668643444,0.04409829539413779,,7,GeneralPprimeFFprime,flat_top,1.7741342608557136,-0.25536544676521616,-0.19977195771867565,-0.004385805317981779,-0.11263629190391125,0.4797412149687503,0.32692885126744115,0.005934318989734446,0.0638570049131003,158626,1.8760000000000001
True,-0.6588753959065112,-0.5100301425208018,-0.19016482830047599,-0.09636048282963094,-0.06211169525331828,-0.08002159828433442,-0.08224231910157975,-0.4465698909349931,0.6588753959065112,0.038539335038513034,-0.3276802367062607,-0.49769757970910355,-0.3553606786192629,0.016305582784116313,0.4034582305296862,0.6529095093964259,0.42679010153269625,0.6529095093964259,,14,GeneralPprimeFFprime,flat_top,1.034304966623446,-0.008787491512746447,-0.005939976381708681,0.000302816849002398,-0.012192616869844953,-0.0015486270879390574,-0.0019493374780341184,0.007917668429579403,0.5256512708385367,158626,3.255
True,-0.5861780061642548,-0.4535053311602155,-0.18793516159057622,-0.09490850614357704,-0.06692949496026368,-0.07733925643524975,-0.05711541219666372,-0.3863580568559981,0.5861780061642548,0.052373115345835775,-0.28076610736425706,-0.4457702567545352,-0.3187863372606149,0.0479032615199686,0.39125320632201477,0.625131437896495,0.4089699466505776,0.625131437896495,,21,GeneralPprimeFFprime,flat_top,1.0566424692566123,-0.004710331465021977,0.000668206665317544,0.0022498132343384126,-0.004186178025012153,0.0015948503320340264,0.0008437262161983722,0.007422552727488174,0.4811344085608279,158626,4.634
False,,,,,,,,,,,,,,,,,,,,28,timeout,flat_top,,,,,,,,,,158626,6.013
