converged,dr_0,dr_1,dr_2,dr_3,dr_4,dr_5,dr_6,dr_7,dr_max,dz_0,dz_1,dz_2,dz_3,dz_4,dz_5,dz_6,dz_7,dz_max,iters,k,method,phase,pred_elong,pred_sqli,pred_sqlo,pred_squi,pred_squo,pred_tril,pred_triu,rel_change,rmse_8ctrl_m,shot,t
True,-0.33853905578771526,-0.2698713176219063,-0.12682619094848624,-0.028681350674424344,0.0023746840769618416,-0.03980436635084339,-0.14858198165893555,-0.2792091483096977,0.33853905578771526,0.0036750345025211573,-0.16155516335330722,-0.24068781770256087,-0.17857541460755394,0.0036750345025211573,0.16559877128887118,0.22872046919107203,0.15855594372283088,0.24068781770256087,,0,GeneralPprimeFFprime,ramp_up,1.149849319553281,0.019854605785023564,-0.01452028626054219,-0.0011162126013854073,-0.0016830903655020812,0.02716871544234632,0.027551566906952717,0.007125007030769112,0.25661108307597585,159470,0.524
True,-0.20503151355371063,-0.1595316899274115,-0.08210864067077628,-0.020658480834363502,0.002446103693445556,-0.009110895313962919,-0.027863526344299228,-0.15205214515397758,0.20503151355371063,-0.009091612137854144,-0.10264604251155512,-0.1570777205059627,-0.11058104340800073,0.0096583878621459,0.13870677450212276,0.19785624932425228,0.13596990523317448,0.19785624932425228,,1,GeneralPprimeFFprime,ramp_up,1.2253527743825843,0.013299656934681946,-0.04446658681631741,-0.0018675455324728078,-0.01642070887916995,0.057447649339751584,0.056246368482518815,0.0029970824522622527,0.16700685438670346,159470,0.748
True,-0.14214751190670682,-0.04789253206775346,0.08868909611361175,-0.011596024915158765,-0.022867311225031273,-0.017038757127145754,0.01662535667419429,-0.07783905528343782,0.14214751190670682,0.035390982311219066,-0.1557309753432542,-0.28335995563199234,-0.12222566105726373,-0.012670832686126232,0.11593849576935866,0.19236846133905805,0.1264106636995348,0.28335995563199234,,2,GeneralPprimeFFprime,ramp_up,1.4536580547175275,0.0006908058716935464,-0.07687725143475384,0.007910635389421473,-0.05610725542349111,0.21909022749912715,0.17744756206582404,0.0025965778642142562,0.16769488219515383,159470,0.972
True,-0.11959176530971583,-0.03335221446571923,0.06614207912560444,-0.022905226423793,-0.037223318994904275,-0.04582619698508994,-0.06553378105163565,-0.10978680249759476,0.11959176530971583,-0.02738018445670609,-0.1088483161756938,-0.19247024516105182,-0.08132297716788905,-0.040955208241939545,0.003941737622077279,0.023562936342113483,0.016399640951102468,0.19247024516105182,,3,GeneralPprimeFFprime,ramp_up,1.6422793250997898,-0.03054953118649258,-0.12166023707486459,0.014802033023049695,-0.10290574188606902,0.37580909488123126,0.2763557700304018,0.0022942156040746844,0.11119818890718705,159470,1.196
True,-0.12038559913635272,-0.056602838883892836,0.04229903221130371,-0.022950301259992978,-0.03408717715775067,-0.03017761699757271,0.009935514714213056,-0.06912120397580424,0.12038559913635272,-0.015610538732856633,-0.0699140298167007,-0.11304114144440036,-0.03931401016087144,0.0045809256844222546,0.03824890155115157,0.12149426364656124,0.06650108994746284,0.12149426364656124,,4,GeneralPprimeFFprime,ramp_up,1.6862500626875883,-0.09203640269408392,-0.14583548037739674,0.03990343404921884,-0.1199209464085275,0.4418666683236387,0.32280338959944554,0.005974857331669734,0.0915726103707791,159470,1.42
True,-0.13892939689516304,-0.11105259374820164,-0.058426952362060636,-0.0537857444970935,-0.04920999760184497,-0.04193784411126544,-0.004914792048096084,-0.08468829125374988,0.13892939689516304,0.007733239326626062,-0.01918905425683226,-0.0347254568028843,-0.009577363853150889,0.03516256636939952,0.04321298821143715,0.09980128221622475,0.0587768493924673,0.09980128221622475,,5,GeneralPprimeFFprime,ramp_up,1.7063590246876243,-0.11416997632885816,-0.15306553465355816,0.039306164772718484,-0.12033442381368202,0.49657230406584346,0.36600137955757034,0.006316526604434475,0.09189785626237636,159470,1.6440000000000001
True,-0.0965209232266826,-0.07776660854020578,-0.0337354421615601,-0.03385598745528928,-0.03329170420990479,-0.03136004092332678,-0.027574452717909814,-0.07202728727690122,0.0965209232266826,0.006495075300335884,-0.01313030254114994,-0.019721446040784518,0.0020613013529539037,0.05250754449516526,0.04511433313417701,0.04257297838730589,0.029457929049829024,0.05250754449516526,,6,GeneralPprimeFFprime,flat_top,1.7170182811045278,-0.30595741623844525,-0.18642472086577896,0.03297395658553898,-0.12548530921350756,0.6212337539319404,0.4078824990380115,0.006367556951966894,0.0649698592240759,159470,1.868
False,-0.2813906528733492,-0.1952257718558026,-0.035209274291992276,-0.05569292859778496,-0.07075184766430054,-0.03519394551863808,0.08094046920625031,-0.13166214458338477,0.2813906528733492,0.04380862498655924,-0.06317272772036109,-0.12751206744743548,-0.09779324860697902,0.01812458597123623,0.14579890790034666,0.27214272422993335,0.16245011122712127,0.27214272422993335,,12,GeneralPprimeFFprime,flat_top,1.568900661356717,-0.0013721205294178127,-0.040208373280654915,0.011770186592493383,-0.04551502759274767,0.12884035277594208,0.1387458661685493,0.887362213671331,0.19542782349024707,159470,3.212
False,-0.2229987649722025,-0.1433683791285567,0.0013518571853636807,-0.05051428931757185,-0.07326821338269918,-0.031030489199573186,0.108351445874453,-0.08002671731206767,0.2229987649722025,0.0365047460887582,-0.08701093928010178,-0.1593330387748828,-0.11484215514193302,0.010577983222901821,0.15577223609250368,0.2923814690558908,0.17072917667643828,0.2923814690558908,,18,GeneralPprimeFFprime,flat_top,1.3696143153289102,0.020311478772158463,-0.03329597534860506,0.027377070003921207,-0.023563563123610673,0.09946679698160905,0.1021409443094579,0.7517592629223491,0.1883492076840862,159470,4.556
False,-0.22717884638475594,-0.17388990947577065,-0.04451749324798593,-0.029418058233910305,-0.028601588263222233,-0.015371663922979728,0.006382829805455792,-0.14295078100310654,0.22717884638475594,0.03568301945924768,0.07234773734713129,0.10351181611206117,0.07801493115431857,0.050447847694158554,-0.025706575000097986,-0.07389224621272172,-0.03378583424612991,0.10351181611206117,,24,GeneralPprimeFFprime,flat_top,2.42267476684755,-0.23796204381502098,-0.2369942884702422,0.003918266360293697,-0.13995379032628866,0.47817501679115054,0.3063566614332155,0.8502538070968992,0.1319758604548043,159470,5.9
False,,,,,,,,,,,,,,,,,,,,30,err:IndexError,flat_top,,,,,,,,0.9994305789643156,,159470,7.244
False,,,,,,,,,,,,,,,,,,,,36,err:IndexError,flat_top,,,,,,,,0.8115983031451592,,159470,9.036
True,-0.037324763112678294,-0.0433445129649499,-0.0575314044952393,-0.022275927689492825,-0.011517514380424476,-0.008592661742577556,-0.0012395341291016049,-0.026606910679006557,0.0575314044952393,-0.003368469187989831,0.023538449606415546,0.035871918694543314,0.03007368409150163,0.03314463794231415,0.01171258396630831,0.007508149448220092,0.005456576622880793,0.035871918694543314,,42,GeneralPprimeFFprime,ramp_down,1.6463782880410802,-0.26176102096460113,-0.1776662435003683,0.05597908793503975,-0.13284928629513876,0.6874626451678022,0.5283732050565482,0.006558043514419791,0.03884655667101131,159470,10.38
True,0.009397236910122508,-0.0032987644353248413,-0.02589805126190181,-0.005181278596588124,-0.0014885935693129682,0.0033193608381218986,0.010730676833552444,0.013725218477452561,0.02589805126190181,0.016024550143629357,0.013960020139590634,0.014618775749147939,0.004109728036240323,0.009624768979847431,0.007897929256442893,0.00708675214397636,0.006587282180940568,0.016024550143629357,,43,GeneralPprimeFFprime,ramp_down,1.505134570100376,-0.3525511009524096,-0.14193916538185097,0.00834337703621562,-0.12061310247966013,0.7074209432871735,0.522787572158583,0.000739679111251701,0.01598594060271554,159470,10.604000000000001
True,-0.002866139719286398,-0.06162395797853737,-0.13951148986816397,-0.04857532835663814,-0.022346936919400706,0.016540006601946988,0.1525863803376719,0.061694926083934565,0.1525863803376719,0.0705095849931241,0.09495956311634024,0.12723890430170104,0.12921711933029756,0.1764819934964179,0.056806118839531794,0.12165626674080687,0.09278436717924865,0.1764819934964179,,44,GeneralPprimeFFprime,ramp_down,1.3958025472424767,0.022919154065235262,-0.06529670641264135,0.09609497739374462,-0.13470417866085377,0.4262589063229663,0.649558484689218,0.006244549873736308,0.1406006348476329,159470,10.828
