converged,dr_0,dr_1,dr_2,dr_3,dr_4,dr_5,dr_6,dr_7,dr_max,dz_0,dz_1,dz_2,dz_3,dz_4,dz_5,dz_6,dz_7,dz_max,iters,k,method,phase,pred_elong,pred_sqli,pred_sqlo,pred_squi,pred_squo,pred_tril,pred_triu,rel_change,rmse_8ctrl_m,shot,t
True,-0.29919834485896546,-0.24274267169887898,-0.11264319419860858,-0.02733566785443986,0.002541127631814355,-0.031449059940942714,-0.13329541683197021,-0.24279275946032142,0.29919834485896546,-0.004425628855824426,-0.1603568576476675,-0.22790184358786392,-0.1758848581395926,-0.0322921983897686,0.12742237967758163,0.18291753773157482,0.11948789723505643,0.22790184358786392,,0,GeneralPprimeFFprime,ramp_up,1.1382023355922006,0.0055336780287229236,-0.01251947010215077,0.011547658562078402,-0.002785936185212099,0.051714598318430165,0.022770224604207398,0.006983968335223983,0.22727047454400537,158056,0.528
True,-0.09689464044085794,-0.07018735668084819,-0.008838677406310946,-0.0017529391806685446,0.00262684625819265,-0.006600712360139482,-0.031002521514892578,-0.07343072082524627,0.09689464044085794,0.012487397715449378,-0.05694922722664192,-0.08718807055335298,-0.061806776822185494,-0.006262602284550667,0.052855846667612894,0.07574466198574836,0.05260451792093579,0.08718807055335298,,1,GeneralPprimeFFprime,ramp_up,1.2893801117438082,0.020939170660518175,-0.052612686505936666,-0.0031911659151503333,-0.028141435939968526,0.09153323276278263,0.09081582896947708,0.003244591083106889,0.07661442827148096,158056,0.756
True,-0.16135061855849298,-0.10600576338702483,-0.007263755798339933,-0.03792082688593634,-0.03800099754197439,-0.04061037702495973,-0.034538769721984774,-0.11484478495772565,0.16135061855849298,-0.011573267169296741,-0.10267575314279503,-0.15614047681883103,-0.09322309630624392,-0.011573267169296741,0.09295790569683482,0.14926253244936982,0.09073547056375919,0.15614047681883103,,2,GeneralPprimeFFprime,ramp_up,1.3814048762745847,-0.025978938185578268,-0.07515364691362429,-0.01731040195378225,-0.057479111135447236,0.17734784420299327,0.13787022997001774,0.0045960395204344,0.1319429384058508,158056,0.984
True,-0.08686535037793419,-0.040763897158244244,0.013908767700195224,-0.00860530589158981,-0.01222519167500824,0.0022855157720942376,0.09588616390645632,-0.00552663894665173,0.09588616390645632,0.0049028038047254086,-0.08424690223292752,-0.15137519443810632,-0.09254985554081196,0.013435916695743844,0.10142720879618161,0.23443191931171192,0.1323352576503778,0.23443191931171192,,3,GeneralPprimeFFprime,ramp_up,1.4905704857390485,-0.0006156563853151223,-0.09451868816114349,-0.0007555626395955831,-0.0705854107257631,0.22406050769193248,0.21755677953458757,0.006195725544532346,0.1324738745945821,158056,1.212
True,-0.0798858467940784,-0.06427375786857681,-0.03694107532501212,-0.03603726565627108,-0.033218649396033806,-0.03168807025523357,-0.029342367190049012,-0.06375429135527444,0.0798858467940784,-0.008682911470532462,-0.008168833120625052,-0.010443285247971223,0.006175445061565976,0.02962536476552491,0.03831782429006869,0.04326396609118166,0.027135140053577533,0.04326396609118166,,4,GeneralPprimeFFprime,ramp_up,1.8197601818880509,-0.29588563882434604,-0.20242262147031226,-0.04152516046450773,-0.1273091421960034,0.4786771189701752,0.3263154533827436,0.005704967183992302,0.05640557848248279,158056,1.44
True,-0.10561579254679199,-0.07785906169372936,-0.035747432708740146,-0.04327074399115616,-0.042617565868765084,-0.03775490714270102,-0.02138821601424068,-0.0768843618052788,0.10561579254679199,0.003726768074557185,-0.025343240589574045,-0.048351613509173386,-0.025014865314687496,0.004571861587464809,0.017770999898982454,0.043485897031850684,0.03087207622021304,0.048351613509173386,,5,GeneralPprimeFFprime,ramp_up,1.811011098796241,-0.2503823113520854,-0.21349064994009687,-0.030652796814023074,-0.1075843687020213,0.4239350829218625,0.31843410369158465,0.0021414943549776444,0.06780295486596558,158056,1.668
True,-0.12768336586667317,-0.1108426946447314,-0.08450999259948722,-0.060720547845398265,-0.05508990287780757,-0.05094187414905926,-0.033879824433806105,-0.09646761082583177,0.12768336586667317,-0.0048420727252960205,0.005795867891105366,0.006325162788952454,0.014349822740608864,0.05553605522439814,0.028283994866399875,0.034510977032468304,0.023314944956560613,0.05553605522439814,,8,GeneralPprimeFFprime,flat_top,1.8096367178476296,-0.26748195440378514,-0.22003902244252652,0.01870935993795427,-0.12028201885440157,0.4286398289979746,0.270636214291409,0.0017833208554443188,0.08762396780947541,158056,2.352
False,-0.2082523006124366,-0.19433212065592276,-0.15453300476074228,0.002242179502024211,0.052863948295025054,0.02122911146769324,0.03239172455489259,-0.12398983109649775,0.2082523006124366,0.027154389768838882,0.18015625002318975,0.26572032305634863,0.3163573807120866,0.5403870105743409,0.03445393384203377,0.04169489583968944,0.03688473541637016,0.5403870105743409,,13,GeneralPprimeFFprime,flat_top,2.759855677450817,0.23315390423458812,-0.19903729328715153,-0.15448837280553063,-0.15712888421785376,0.48079939928343957,0.6879597272151894,0.06030574226143158,0.2794804343597082,158056,3.492
False,,,,,,,,,,,,,,,,,,,,18,timeout,flat_top,,,,,,,,,,158056,4.632
False,-0.25123542965772394,-0.19048750889367616,-0.08800797462463383,-0.06715007607131107,-0.06264200910516227,-0.05692777084495737,0.05434913820368603,-0.11524636722709136,0.25123542965772394,0.06892866119742402,0.007843881519682128,-0.03839641032218266,0.01564559129697124,0.17285990715026855,0.13708835298352506,0.26390014635510295,0.15546073906152214,0.26390014635510295,,23,GeneralPprimeFFprime,flat_top,1.6952519133262192,0.19827890613607538,-0.01992715540773243,0.036269233679530055,-0.017599443411611106,0.14543733056587427,0.19002238459153378,0.971130207058245,0.18843979913301376,158056,5.772
